시군구명,업소명,업종명,소재지도로명주소,연락처,객실수
춘천시,이비자,민박,강원도 춘천시 남산면 서백길 496-6,,7
춘천시,벨에어,민박,강원도 춘천시 남산면 방하로 470-57,,2
춘천시,반딧불펜션,민박,강원도 춘천시 남산면 강촌문배길 57,,5
춘천시,나비드,민박,강원도 춘천시 남면 박암관천길 431-6,,6
춘천시,조약돌,민박,강원도 춘천시 남산면 북한강변길 323,,3
춘천시,초록달팽이,민박,강원도 춘천시 남산면 서천길 137,,3
춘천시,스네일하우스,민박,강원도 춘천시 남산면 서천길 137,,2
춘천시,비타민 숲,민박,강원도 춘천시 서면 뒷개길 94,,3
춘천시,별사랑,민박,강원도 춘천시 남면 박암관천길 352,,1
춘천시,그집팬션,민박,강원도 춘천시 사북면 화악지암길 146,,4
춘천시,하늘 풍경,민박,강원도 춘천시 남산면 갯골길 178,,4
춘천시,피에스타,민박,강원도 춘천시 남산면 서백길 496-20,,6
춘천시,덕두원 황금민박,민박,강원도 춘천시 서면 덕두원길 12,,4
춘천시,추곡약수민박,민박,강원도 춘천시 북산면 추곡약수길 47,,1
춘천시,남이섬 포시즌,민박,강원도 춘천시 남산면 서백길 450-5,,2
춘천시,아이린,민박,강원도 춘천시 서면 경춘로 432,,4
춘천시,춘천레고펜션,민박,강원도 춘천시 서면 덕두원리 160-2,,6
춘천시,엘도라도 아마존,민박,강원도 춘천시 남산면 방하로 1155,,4
춘천시,레이크챔,민박,강원도 춘천시 남면 박암관천길 93-44,,1
춘천시,필 모션,민박,강원도 춘천시 남산면 방하로 1157,,4
춘천시,스몰스톤,민박,강원도 춘천시 남산면 북한강변길 319,,7
춘천시,혜원,민박,강원도 춘천시 남산면 홍천강변길 354-2,,1
춘천시,바니,민박,강원도 춘천시 남면 한덕발산길 49,,5
춘천시,산이랑 강이랑,민박,강원도 춘천시 남산면 강촌로 240,,3
춘천시,레일바이크,민박,강원도 춘천시 남산면 서천길 87,,2
춘천시,흐름,민박,강원도 춘천시 서면 화악지암길 810,,5
춘천시,목향안거,민박,강원도 춘천시 남산면 갯골길 68,,2
춘천시,별꽃향기,민박,강원도 춘천시 남산면 서백길 79-10,,3
춘천시,숲속은하수,민박,강원도 춘천시 남산면 방하로 354-13,,2
춘천시,로하스,민박,강원도 춘천시 서면 툇골길 7,,5
춘천시,풍경,민박,강원도 춘천시 남산면 방하로 688-18,,2
춘천시,아침안개,민박,강원도 춘천시 남산면 방하로 470-24,,2
춘천시,러브레터1,민박,강원도 춘천시 남산면 보매기1길 104,,3
춘천시,테라테하우스,민박,강원도 춘천시 동면 건일길 234,,3
춘천시,별비612,민박,강원도 춘천시 남산면 보매기1길 62-2,,5
춘천시,ok민박,민박,강원도 춘천시 남산면 백양리 104-4,,1
춘천시,온유,민박,강원도 춘천시 동산면 윗성골길 36,,2
고성군,이뿐이민박,민박,강원도 고성군 죽왕면 삼포민박촌길5,,2
고성군,삼포콘도식원룸민박,민박,강원도 고성군 죽왕면 삼포민박촌1길6,,4
고성군,몰디브민박,민박,강원도 고성군 토성면 천학정길19,,1
고성군,돌이네민박,민박,강원도 고성군 토성면 봉포3길11,,3
고성군,폭포민박,민박,강원도 고성군 토성면 미시령폭포길84,,1
고성군,머루다래민박,민박,강원도 고성군 간성읍 진부령로2652,,1
평창군,개목이 민박,민박,강원도 평창군 봉평면 봉평북로151-13,,2
평창군,깊은산속 그곳에,펜션,강원도 평창군 진부면 호명1길 260,,1
평창군,선소리 민박,민박,강원도 평창군 평창읍 옥고개길242-26,,4
평창군,다 차 펜션,펜션,강원도 평창군 봉평면 진조길104-41,,4
평창군,무지개언덕 펜션,펜션,강원도 평창군 봉평면 진조길104-41,,3
평창군,계절이 지나가는 하늘,펜션,강원도 평창군 용평면 태기로1030,,4
평창군,늘푸른 숲,펜션,강원도 평창군 봉평면 태기로777-8,,4
양양군,종이비행기,민박,강원도 양양군 서면 구룡령로 2052-18,,4
양양군,얼음골펜션,민박,강원도 양양군 서면 얼음골길 2,,1
양양군,얼음골이야기,민박,강원도 양양군 서면 얼음골길 43-1,,6
양양군,현서의 집,민박,강원도 양양군 서면 얼음골길 91,,2
양양군,미천골산울림펜션,민박,강원도 양양군 서면 구룡령로 1600,,4
양양군,양양펜션 산울림,민박,강원도 양양군 서면 구룡령로 1595,,7
양양군,들꽃내음,민박,강원도 양양군 서면 서림리 422-5번지,,4
양양군,산새소리,민박,강원도 양양군 서면 서림리 422-8번지,,4
양양군,민들레별장,민박,강원도 양양군 서면 들돌길 244,,1
강릉시,펜션 티케하우스,민박,강원도 강릉시 구정면 구정중앙로 92-49,,5
정선군,산장민박,민박,강원도 정선군 여량면 노추산로 1150-6,,2
정선군,들꽃펜션,민박,강원도 정선군 여량면 노추산로 1156,,3
정선군,사또펜션,민박,강원도 정선군 여량면 노추산로 1161,,5
정선군,삼거리쉼터,민박,강원도 정선군 여량면 노추산로 248-2,,3
정선군,나리네민박,민박,강원도 정선군 여량면 노추산로 365-15,,3
정선군,솔샘민박,민박,강원도 정선군 여량면 노추산로 393,,5
정선군,레일바이크민박,민박,강원도 정선군 여량면 노추산로 608,,6
정선군,여치펜션민박,민박,강원도 정선군 여량면 노추산로 754-2,,5
정선군,뒷뜰이예쁜집,민박,강원도 정선군 여량면 노추산로 758-1,,3
정선군,고향민박,민박,강원도 정선군 여량면 노추산로 764-5,,5
정선군,느릅나무민박,민박,강원도 정선군 여량면 노추산로 796-1,,2
정선군,모꼬지,민박,강원도 정선군 여량면 노추산로 822,,2
정선군,별,민박,강원도 정선군 여량면 노추산로775-1,,2
정선군,숲속의작은집민박,민박,강원도 정선군 여량면 노추산로820,,4
정선군,오라뷰 민박,민박,강원도 정선군 여량면 마산재길 76-51,,5
정선군,정선 휴 펜션,민박,강원도 정선군 여량면 봉정로 132,,1
정선군,삼거리민박,민박,강원도 정선군 여량면 불당길 10,,2
정선군,하나민박,민박,강원도 정선군 여량면 서동로 2872,,2
정선군,강풍경,민박,강원도 정선군 여량면 서동로 2939-3,,4
정선군,아우라지강변 민박,민박,강원도 정선군 여량면 서동로 2979-20,,5
정선군,레일펜션,민박,강원도 정선군 여량면 서동로 2979-24,,5
정선군,정선아리랑민박,민박,강원도 정선군 여량면 서동로 2979-4,,2
정선군,모래불,민박,강원도 정선군 여량면 송천길 2-51,,3
정선군,모닥불민박,민박,강원도 정선군 여량면 송천길 2-55,,2
정선군,에스더,민박,강원도 정선군 여량면 싸리골길 40-5,,3
정선군,소나무민박,민박,강원도 정선군 여량면 싸리골길 50,,3
정선군,아우라지사계절,민박,강원도 정선군 여량면 아우라지가금길 48,,6
정선군,동산민박,민박,강원도 정선군 여량면 아우라지가금길 55-87,,3
정선군,아리랑민박,민박,강원도 정선군 여량면 아우라지길 48,,3
홍천군,용골민박,민박,강원도 홍천군 서면 팔봉산로 804,,3
홍천군,곰,민박,강원도 홍천군 서면 팔봉산로 1047-4,,7
홍천군,보금자리,민박,강원도 홍천군 서면 팔봉산로 1047-7,,7
홍천군,어느멋진날Ⅱ,민박,강원도 홍천군 서면 팔봉산로 751,,3
홍천군,나무와숲,민박,강원도 홍천군 서면 한치골길 1002,,4
홍천군,벅스(기분좋은펜션),민박,강원도 홍천군 서면 한치골길 1004,,5
홍천군,시골민박,민박,강원도 홍천군 서면 개야강변길 62-2,,7
홍천군,강마을,민박,강원도 홍천군 서면 개야강변길 54,,5
홍천군,새로나민박,민박,강원도 홍천군 서면 개야강변길 66-12,,3
홍천군,빛나리민박,민박,강원도 홍천군 서면 개야강변길 122,,6
홍천군,아름드리,민박,강원도 홍천군 서면 한치골길6번길 21,,7
홍천군,개야쉼터,민박,강원도 홍천군 서면 개야마을길 87-16,,3
홍천군,홍천샬레,민박,강원도 홍천군 서면 안굴업길 109-5,,5
홍천군,들꽃민박,민박,강원도 홍천군 동면 공작산로 1008,,2
홍천군,솟대쉼터,민박,강원도 홍천군 동면 공작산로 1326,,2
홍천군,리버벨리,민박,강원도 홍천군 내촌면 아홉사리로 846-14,,16
홍천군,솔향기펜션,민박,강원도 홍천군 북방면 노일로 713,,5
홍천군,아레나펜션,민박,강원도 홍천군 북방면 노일로 344-13,,5
홍천군,안개자니펜션,민박,강원도 홍천군 화촌면 당무로 973-14,,6
홍천군,달보드레,민박,강원도 홍천군 내촌면 아홉사리로 476-30,,3
홍천군,이화펜션,민박,강원도 홍천군 화촌면 장평골말길 119,,1
홍천군,홍천강RIO펜션,민박,강원도 홍천군 북방면 굴지길40,,2
홍천군,버덩 민박,민박,강원도 홍천군 서면 도롱골길 195-6,,3
홍천군,펜션295,민박,강원도 홍천군 서면 팔봉강변길 295,,1
홍천군,펜션 마로니에,민박,강원도 홍천군 서면 도롱골길 147번길 33-3,,4
홍천군,어린왕자,민박,강원도 홍천군 화촌면 가락재로 752-7,,3
홍천군,아미앵,민박,강원도 홍천군 서면 팔봉강변길 109-3,,4
홍천군,더체어,민박,강원도 홍천군 서면 모곡강변길 151,,3
홍천군,혜윰,민박,강원도 홍천군 서면 한서로 943-17,,3
홍천군,숲속의웰빙황토방,민박,강원도 홍천군 화촌면 가락재로 950-34,,4
홍천군,OK쉼터,민박,강원도 홍천군 화촌면 가락재로 170,,5
홍천군,농박,민박,강원도 홍천군 화촌면 구룡령로 421-29,,5
양양군,별빛누리,민박,강원도 양양군 양양읍 사래로 8,,2
고성군,밤나무숲민박,민박,강원도 고성군 간성읍 진부령로1743,,1
고성군,약초향기민박,민박,강원도 고성군 간성읍 진부령로1775,,2
고성군,다솔이네민박,민박,강원도 고성군 간성읍 소똥령마을길53,,2
고성군,감나무집민박,민박,강원도 고성군 토성면 봉포2길6,,4
고성군,산아래천혜농원민박,민박,강원도 고성군 간성읍 진부령유원지길15-24,,1
고성군,정다운민박,민박,강원도 고성군 토성면 사진용촌2길18,,3
고성군,용촌민박,민박,강원도 고성군 토성면 사진용촌2길18,,3
고성군,울산바위민박,민박,강원도 고성군토성면 용원로581,,2
고성군,하얀집민박,민박,강원도 고성군 현내면 초도안길13-18,,2
고성군,화이팅민박,민박,강원도 고성군 현내면 한나루로3길131,,3
고성군,엄지민박,민박,강원도 고성군 간성읍 진부령로1187,,2
고성군,바다향기민박,민박,강원도 고성군 토성면 청간정길6-3,,3
춘천시,클럽몽키,민박,강원도 춘천시 남면 소주고개로 299,,2
춘천시,세이셀,민박,강원도 춘천시 남산면 노일길 87,,7
춘천시,수원민박,민박,강원도 춘천시 사북면 영서로 4591,,4
춘천시,나무사이에 자연속으로,민박,강원도 춘천시 남산면 문의골길 20,,4
춘천시,꿈에그린민박,민박,강원도 춘천시 남산면 보매기1길 61-56,,8
춘천시,원터프론트,민박,강원도 춘천시 서면 경춘로 436,,2
춘천시,빅베어,민박,강원도 춘천시 남산면 서백1길 62,,3
남산면,리멤버,민박,,,6
춘천시,강촌땡큐하우스,민박,강원도 춘천시 남산면 강촌구곡1길 11-1,,8
서면,소풍가는 길,민박,,,5
춘천시,별헤는 마을,민박,강원도 춘천시 서면 경춘로 1092,,2
춘천시,남이섬젤라펜션,민박,강원도 춘천시 남산면 경춘로 68,,5
춘천시,남이섬힐펜션,민박,강원도 춘천시 남산면 경춘로 70,,5
춘천시,더 비샵,민박,강원도 춘천시 남산면 서백길 496-8,,6
춘천시,씨앤블랙,민박,강원도 춘천시 남산면 서백길 496-14,,7
춘천시,F.105,민박,강원도 춘천시 남산면 서백길 496-18,,7
춘천시,파이콘펜션,민박,강원도 춘천시 신북읍 신샘밭로 772,,3
춘천시,오투,민박,강원도 춘천시 남면 박암관천길 389,,5
춘천시,남이섬 우리들,민박,강원도 춘천시 남산면 서백길 362-17,,3
춘천시,품안마을,민박,강원도 춘천시 동면 품걸길 316,,2
춘천시,품안마을(Ⅰ),민박,강원도 춘천시 동면 품걸길 316,,2
춘천시,별빛강가펜션,민박,강원도 춘천시 남산면 홍천강변길 516-42,,3
춘천시,오라펜션,민박,강원도 춘천시 남산면 경춘로 72,,6
춘천시,티라,민박,강원도 춘천시 남산면 경춘로 74,,6
서면,엘리시움,민박,,,3
춘천시,다볼펜션,민박,강원도 춘천시 남산면 둔일길 202,,4
서면,삼보,민박,,,2
춘천시,산의품속,민박,강원도 춘천시 신북읍 춘양로 43,,4
춘천시,산(山),민박,강원도 춘천시 서면 명월길 310,,3
춘천시,산촌펜션Ⅱ,민박,강원도 춘천시 남산면 방하로 440-43,,5
춘천시,대명비발디펜션,민박,강원도 춘천시 남산면 홍천강변길 516-36,,3
춘천시,아미고 강촌,민박,강원도 춘천시 남산면 보매기1길 62-4,,7
춘천시,Na's민박,민박,강원도 춘천시 신북읍 신샘밭로 706-8,,1
춘천시,춘천거기,민박,강원도 춘천시 사북면 화악지암길 600-150,,4
춘천시,빌라노빌레,민박,강원도 춘천시 남산면 서천길 103-1,,5
춘천시,ST621,민박,강원도 춘천시 남산면 햇골길 10-1,,4
춘천시,비갠후,민박,강원도 춘천시 남산면 햇골길 1-30,,6
춘천시,웃버덩,민박,강원도 춘천시 사북면 화악지암길 332,,4
춘천시,소양강수목원,민박,강원도 춘천시 신북읍 신샘밭로 815,,6
춘천시,별빛나루,민박,강원도 춘천시 남산면 방하로 800,,6
춘천시,몽아미,민박,강원도 춘천시 사북면 화악지암길 302,,6
양양군,물나들이,민박,강원도 양양군 현북면 남대천로 1207,,3
양양군,바다에 걸린 별,민박,강원도 양양군 강현면 복골길201번길 16,,3
양양군,아침바다,민박,강원도 양양군 강현면 물치천로 280-64,,7
양양군,황토집,민박,강원도 양양군 강현면 물치천로 254,,4
양양군,푸른하늘펜션,민박,강원도 양양군 강현면 소금재길 161-4,,4
양양군,갈천밸리,민박,강원도 양양군 서면 왕생골길 7,,7
고성군,전원민박,민박,강원도 고성군 죽왕면 삼포민박촌2길31,,2
고성군,전원민박,민박,강원도 고성군 죽왕면 삼포민박촌2길31,,1
